meeting_date,youtube_video_id,speaker_label,name,text,start_ms,sequence
2024-09-16,qJfKTje1ujU,D,"Unknown (D)","Great. Thank you. Just want to say a few words before I read the proclamation. Tonight's proclamation, recognizing United Against Hate Week reaffirms our commitment to the not in Our Town movement. Both initiatives stand as powerful reminders of the work we must continue to do, not just in our communities, but across the nation, to combat hate and build inclusive, safe spaces for everyone. At a time when hate and division seems louder than ever, it is more important than ever to raise our voices in unity, compassion and solidarity. United Against Hate Week is a movement moment to come together to educate, engage and empower each other to actively challenge hate, whether it manifests as racism, xenophobia, antisemitism, homophobia, or any other form of discrimination. The not in Our Town movement is about more than just saying no to hate. It's about fostering a culture where acceptance and understanding becomes our default response. I have more to say, but I'll save it. And let me go ahead and read just parts of the proclamation which I think are really important. We've done this for, I think I'm trying to think. I know at least four years because I've been on the council for four years and prior to that I know the county as well as San Rafael City Schools has also done this proclamation. So whereas we hereby issue this proclamation to publicly condemn bias and hate in all forms and reaffirm our community values of respect, inclusivity, civility and equity for all and urge every organization or community to stand with us. And whereas, it has become all too common to see, hear and witness racist, xenophobic, anti Semitic, sexist, homophobic, Islamont isla and other hateful acts in this country. And we'll skip a couple of the whereases. The City of San Rafael is committed to addressing equity, inclusivity and belonging in housing, criminal justice, health care, employment, education and all other aspects of our community. And whereas, each of us has a role to play in stopping hate and creating safe, inclusive communities and schools for everyone in the city. And whereas, the City of San Rafael wishes to support not in Our Town, a leading anti hate organization that serves hundreds of schools and communities across the country who stand against all forms of prejudice and works to build bridges to foster inclusion and equity. Whereas, together, our community can stand united against hate, not just this week, but every day now. Therefore, I, Council Member Rachel Kurtz, on behalf of Mayor Cade and the rest of the council do hereby proclaim September 21 through September 27, 2024, as united against Hate Week in the city of San Rafael and pledge the city's full support of the San Rafael chapter of not in Our Town Count. Thank you, Damon. Like to invite you to come on up.",1922580,32
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","Hello, Mayor Kaden and esteemed council members as well as city leadership as well. I just wanted to say a few words, if I may, about United. United against hate. And this time I wrote something down. Um, so hopefully it, uh, it lands pretty well. Um.",2118140,2
2024-09-16,qJfKTje1ujU,C,"Unknown (C)",Hate.,2134020,5
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","Hate is heartless actions, toxic energy. To hate. To hate is to have something, has to have nothing. But condemn, like contempt against something. It is beyond dislike. It is a display of extreme ignorance, disrespect and prejudice. Hate is the root to various forms of negative thinking and behavior towards others. Think of racism, anti Semitism, sexism, homophobia and Islamophobia. All words to express heartless actions, toxic energy, AKA hate. Like invasive weeds in a garden, hate spreads, absorbing the nutrients in the fertile soil, which in turn suffocates the essential nutrients and vitality of the diverse assortments of plants and beautiful flowers. These. These plants bloom, but there is hope. Those who may have a bit of a green thumb may understand and relate. Weeds can may take root, but they are very shallow. This is where the term to root out comes from. In order to bring back the vitality of the garden, you would have to take action. You would have to give a little love, so to speak. Using the garden analogy, to give it. To give it a little love means to get down to the ground to identify the weeds and to address the conditions. It means to provide certain action requiring energy or care to the garden. Once done, the weeds are placed in the compost bins. So the energy it took for the weeds to spread across the garden can be repurposed and reimagined in time. The energy used to produce the weeds is transferred and is released, creating the very soil for future healthy gardens. To love is to see the potential in the roughest, toughest weeds and to envision not only a beautiful garden in your backyard, but to know that there will be healthy gardens everywhere once the energy from the weed is released and redirected. It is this. I mean, this is to have hope. This is to show love. The best part about love is not that it's not only is not only that, it's the opposite of hate, it's transcendent. Love speaks all languages. Love is the bedrock of human nature. It's one of the only things in this world you can give without losing love lifting others virtually everywhere. So that's my words about United Against Hate. It was supposed to be a poem, but in the root of not having a bongo drums to make a beat to. With this particular saying, I invite anybody who would like to clap to give a little hand snaps. Just because we're here and we enjoy this presence. Thank you very much.",2134900,3
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","Thank you, Damian. And you didn't introduce yourself. So sorry. That's okay. I was gonna give you a shout out, but go ahead.",2305280,48
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","My name is Damian Oyobio. I work with the city of San Rafael. I am a member of the Diversity, Inclusion and Belonging Committee as well as the a proud graduate of San Rafael High School.",2310640,4
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","Thank you. And your work. You have more clap. That was incredible. Can we put that on the snapshot so everyone can read it? That was amazing. Thank you, Damian. Thank you. Thank you. Thank you, Council Member Kurtz. We have another equally exciting special presentation, and it's our youth art exhibit in City Hall. I'm going to ask Craig Narmid come up first. And we will take a brief recess after my. I'm already giving away the punchline so we can see the incredible thoughtfulness that our youth have produced, but go ahead, Craig.",2321200,49
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","Yeah. Thank you.",2352220,5
2024-09-16,qJfKTje1ujU,H,"Unknown (H)","Mayor Kate, Council, it's great to see you this evening. Craig Verme.",2353100,0
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","I'm one of the city's assistant Library and Recreation directors. I also get to wear the hat as the staff liaison for the city's Public Art Review Board.",2356860,6
2024-09-16,qJfKTje1ujU,H,"Unknown (H)","And I have the pleasure tonight of.",2365420,1
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","Introducing a art exhibit created primarily by.",2367060,7
2024-09-16,qJfKTje1ujU,H,"Unknown (H)","Youth, but supported by a great team.",2371500,2
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","Of artists who are going to share.",2373540,8
2024-09-16,qJfKTje1ujU,H,"Unknown (H)","A little more about that art in just a moment.",2375340,3
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","We'll take a couple minutes to talk.",2377540,9
2024-09-16,qJfKTje1ujU,H,"Unknown (H)","About the art, and then, if it.",2378980,4
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","Pleases you, we do have some light refreshments, some cupcakes, and I'd love to take a look. I figured it might. So we'll head to the lobby and take a few moments to really appreciate the artwork in person.",2381900,10
2024-09-16,qJfKTje1ujU,H,"Unknown (H)","I just want to acknowledge the Public Art Review Board. They did approve this exhibit in July at their regular meeting.",2392740,5
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","So while no action is required on.",2398900,11
2024-09-16,qJfKTje1ujU,H,"Unknown (H)","Your part, we did want to highlight.",2400460,6
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","This as a really special collaborative project that brings together quite a few different community members.",2401700,12
2024-09-16,qJfKTje1ujU,H,"Unknown (H)","So with that, I'm going to turn.",2406820,7
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","It over to the artists.",2407980,13
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","Thank you and welcome. So good evening, everyone behind the dais and everybody in the audience. My name is Cheryl Buss, and I'm an architect and urban planner. And last spring I, along with mentors from UC Berkeley's Y Plan, which stands for Youth Plan, Learn, Act, now, now, and San Rafael's Youth and Arts, engaged fifth grade students at Laurel Del Elementary School in a challenge that was posed to them by heavy duty scientists. Christy Dahl, who's the lead scientist for the Union of Concerned Scientists, and she challenged them to tackle the question, which I'm so glad to hear that we as a city are tackling it straight on now, which is how can we reduce the environmental impacts of climate change and sea level rise while creating a more resilient San Rafael? The children worked with many allies. A couple of them are here in the room and resource people, including high school students from Marin School of Environmental Leadership, Marin Cell, which you're all probably familiar with, and journalists from Knee Deep Times, and mentors from Dominican University and climate adaptation and resilience planners from San Rafael. Together, the students and all these amazing adult allies created a series of recommendations for how our city can respond to climate change and sea level rise with both practicality and joy, which is what our youngest community members really bring to the equation. The exhibition that's out in the lobby, it's called Our Resilient Community, represents several projects that the students created. To start the whole project off, each student built a model of a home and landscape that would shelter and comfort their family and friends, but also while it was conserving the resources of natural resources such as wind, water, sun and earth. Then they join their individual home models together to create a larger scale model of the neighborhood around the school, around Laura Del Elementary School. It shows how people can come together to share the resources and really help each other out, protect each other during climate induced emergencies such as flooding, drought, heat and wildfires. And some of you already know that schools can really be a hub, an emergency hub, and a very important one. And the kids really lifted that whole concept up and really supported that in their work. So you'll see it out there. On the windows are posters that were created in collaboration with the high school students from Ren Cell and mentors from Dominican. And they teach people about strategies. They're just public education posters. Strategies for growing food waste diversion, renewable energy and stormwater capture, as well as how to prepare for wildfires, sort of the whole gamut. Esteemed Karen Madden will tell you more about that. With respect to sea level rise, the students worked on a big model, the big long model that you'll see out in the hall, showing how shoreline vulnerability will impact people's homes, businesses, transportation and public spaces. Transportation routes and public spaces in the future. The studied best practices for protecting communities from flooding during both storm events and sea level rise. So they grapple with issues such as whether to elevate this city and the protected vulnerable areas or whether to block the rising seas and sort of everything in between. Lastly, they designed and built the life size booth out there, that little information booth that you see for the heads up Carnival at Davidson where they shared information and learned about how people are preparing for climate change and sea level rise. And as a little special bonus for tonight, nine of the girls have been studying architecture and urban planning since third grade. And we had one of our resource people, Patricia Arcon, who's in the Latinas in Architecture group, came and talked to them about a book that they had just written about Latinas and architecture. Those nine girls wrote their own book and it looks like a younger version of the Latinas architecture book. So the book and the girls book is out there in the hall. That was sort of a special breakout thing that we had happen. So as Craig said, when we have a short break, you can enjoy the work and I hope you really just enjoy it and savor it, feel the joy and also know that these people in 15 years might be sitting up here, might be running the city. They will definitely be our leaders and our community activists. And that's more important actually than learning architecture and urban planning. I'd like to introduce Karen Madden, who's the adult advisor at the Teralinda High School Marin Cell program. She could tell you a how wonderful it was to work with high school students and elementary students. Karen, thank you. Cheryl. Welcome. Karen, thank you.",2412660,50
2024-09-16,qJfKTje1ujU,A,"Unknown (A)","And thank you, Cheryl. I always tell our own three kids that life is so interconnected and you never know when people are going to cross paths in the future. I had the pleasure of partnering with Cheryl when she came and read to my students when I taught elementary school and taught one of Christine's. But now I teach the high school. So it was a wonderful opportunity to go back and and be in an elementary school classroom. Cheryl came to my high school classroom at the Marin School of Environmental Leadership and leaned into hearing what my students were learning about, which at the time was wildfire safety, stormwater capture, food waste diversion and other topics. And Cheryl had this just great opportunity to have a conversation with my students and then she just so brilliantly filed it away. So when she started working in this fifth grade classroom with Mr. Belmont, who I actually grew up with, so very small world story again, my students were able to work with groups of her students to kind of share some of their learning with these fifth graders to hopefully plant the seeds that maybe one day they would want to apply to this program that we have at Terra Linda High School. So for my students, it was really wonderful to have them mentor the younger students. And they were, I think, a little jealous to see all the great little scale models that the students were manipulating, playing with. So note to self, I will bring.",2713820,26
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","That back to the high school because.",2789790,51
2024-09-16,qJfKTje1ujU,D,"Unknown (D)","Kids of all age do like building.",2791070,33
2024-09-16,qJfKTje1ujU,A,"Unknown (A)","Things with their hands. So yes, on the windows, those are the quilt squares that represent the themes that kind of overlapped with what Cheryl was covering with her fifth grade to what my high school students were covering. So I just want to thank her again for bringing me in to this wonderful collaboration. And thank you for tonight.",2792990,27
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","And the ever wonderful Kate Hageman, who many of you probably know, who's the San Rafael climate adaptation and resilience planner, among other things, worked intimately with the students and brought a bundle of knowledge to the students and wonderful props and visuals that help them really understand what sea level rise really means. And they're good for adults, too. Welcome, Kate.",2815050,52
2024-09-16,qJfKTje1ujU,D,"Unknown (D)","Well, and I'll speak for just 20.",2839690,34
2024-09-16,qJfKTje1ujU,A,"Unknown (A)","Seconds to say another thank you to.",2841210,28
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","Ms. Bass and also Ms.",2843210,53
2024-09-16,qJfKTje1ujU,A,"Unknown (A)","The Powell.",2844650,29
2024-09-16,qJfKTje1ujU,D,"Unknown (D)","We have amazing resources in our community.",2845250,35
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","To connect, connect these very real and serious issues with the classroom and with the students whose own homes are affected.",2847210,54
2024-09-16,qJfKTje1ujU,A,"Unknown (A)","You'll see on the 3D model some of the students labeled their homes or.",2854180,30
2024-09-16,qJfKTje1ujU,D,"Unknown (D)","Places that are meaningful for them that'll.",2858460,36
2024-09-16,qJfKTje1ujU,A,"Unknown (A)","Be affected by sea level rise. So I'll just say thank you and also to mention that we have an.",2860460,31
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","Ongoing sea level rise planning project right now.",2865620,55
2024-09-16,qJfKTje1ujU,D,"Unknown (D)","Our resident steering committee members have also.",2868220,37
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","Come to join us.",2870420,56
2024-09-16,qJfKTje1ujU,E,"Unknown (E)","So they'll be in the lobby and.",2871660,6
2024-09-16,qJfKTje1ujU,A,"Unknown (A)","Working on this issue in parallel. So again, a huge thank you to.",2873820,32
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","All of you for the time and to Ms.",2878100,57
2024-09-16,qJfKTje1ujU,A,"Unknown (A)","Bus and her tireless dedication to the.",2879640,33
2024-09-16,qJfKTje1ujU,E,"Unknown (E)","Students in the city.",2882840,7
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","Yes, Craig.",2884840,58
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","I just wanted to say one last thing before hopefully we recess. I just want to acknowledge there's a.",2887800,14
2024-09-16,qJfKTje1ujU,H,"Unknown (H)","Lot of adults up here.",2892040,8
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","We wouldn't be able to do projects like these without the youth that were really at the heart of this project.",2893800,15
2024-09-16,qJfKTje1ujU,H,"Unknown (H)","And I know that the group really tried to bring some of the youth.",2897880,9
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","Here tonight, but unfortunately with scheduling, it just didn't work.",2900400,16
2024-09-16,qJfKTje1ujU,H,"Unknown (H)","But hopefully some of them are watching.",2903160,10
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","This evening and I just really wanted to highlight that and acknowledge, acknowledge their efforts.",2904680,17
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","Thank you. And thank you for the context of what we are going to take a recess about a 10 minute recess to go look and have a few little sweet things. And I was reflecting as you were speaking how relevant that later on our agenda this evening is our greenhouse gas emissions report and how it's all tied together. And the reason that Sam fell we have this as a main part of our meeting is because it is all encompassing. We do need our youth engaged. And to your point, they're going to be sitting up here, they're going to be sitting throughout San Rafael making, making policy decisions and business decisions. So their input is valuable. And I've already seen this once, but I can't wait to talk to their resource folks out there because the work is incredible. So we'll take a 10 minute recess, go on out, ask a lot of questions and we'll be back. Thank you. Welcome back everybody. It's hard to come back from cupcakes and brilliant thought by the youth in our community, but we've done that. So we are going to move into our public hearing. The first item is our proposed update to the master fee schedule. And I see finance director Paul Navazio has joined us when you are ready. We can't wait to hear what you're going to say. Welcome.",2909820,59
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","Okay, thank you.",3704790,18
2024-09-16,qJfKTje1ujU,G,"Unknown (G)","Good evening Madam Mayor, members of the council. This next agenda item is agendized as a public hearing, the subject of which is the update to the city's master fee schedule. And you do have the staff report of a little presentation, hopefully get us through the bulk of it. I would note that in the agenda item after just the staff report is the resolution that we're asking the council to consider this evening and as an exhibit to the resolution is effectively the clean copy of what the updated fee schedule would look like. Assuming council is comfortable with the staff recommendation, as is the practice. We've also included in the agenda packet a redline version so that council and public can see all the changes. Most of it is cleaning up. I just, I'll highlight that. We'll, we'll touch on the substantive changes and then the very last attachment is specific to the recreation program fees that are laid out separately at the end of the agenda item. So again, by way brief background, our master fee schedule is essentially the means by which the city council approves and adopts fees for charges for services to recover costs associated with delivering those services either at full cost recovery or at subsidized level. I Note that the 2425 budget has about $22 million in revenue from charges for services. So it is a significant component to the budget. The current fee Schedule and the recommendations that are for you bit this evening are consistent with the requirements in state law and state constitution around what we can and cannot charge and recover fees for. And while there are a lot of areas where current council policy is established to recover full costs, there's also a lot of programs and services that for which we by policy do not recover the full costs. And those typically are the ones with significant public benefit. So there's a whole range of cost recovery in the fee schedule. Council may recall that the last comprehensive update actually took place in December of 2022, just coming out perhaps of the pandemic in the council action at that time, I think it had been almost five, six, seven years before there had really been a comprehensive update. So what we're trying to do is kind of maintain updates on an annual basis so that we don't fall all foreign arrears and then have to do massive updates. So the council approved the fee schedule in December of 22 establishing target cost recovery levels. Significantly, the council also authorized at that time an automatic annual increases based on consumer price index, AKA inflationary adjustments, and also laid out the implementation schedule for that that. Part of the reason why we're here this evening is that pursuant to that action, the CPI index that would apply to fees as of the start of this fiscal year July 1st is 2.37%. And so there's a whole host of fees in the schedule that are simply going up by the CPI adjustment. I want to give you an example in the current fee schedule, this is also a link to the website. It's organized in these 14 separate categories. So each one has its own. And we also modeled this report and the attachments to follow along with this. But it's. And then an example of a page from the fee scheduler section that shows the fee. It shows also the cost recovery targets that have been established by the council. And so these are presented on the website again in these 14 sections or chapters. So for the 2425 update, again, there's a number of revisions that are being made that admittedly do not require council approval. That's where we're not proposing to modify the fee, where the fees are simply going up by the council approved CPI adjustment. And there's also again some cleanup work going through and eliminating fees in the fee schedule for services that the city is no longer providing or we've changed how that service is being provided. The areas that we're going to focus on briefly this evening that do require formal council action is a handful of areas where staff is proposing fee increases that will exceed the CPI index, particularly to either maintain target cost recovery levels, the costs have been exceeding the CPI as well as a couple of categories of new fees that are proposed to be added to the fee schedule. I also note on this slide that the council will recall that on the heels of approving the 2425 budget, the council already took action related to fees associated with the city's child care program and that took place on July 15th and those were enacted early, if you will, to coincide with the academic year for which those fees are set. Given that list that I shared earlier, there's actually no fee adjustments proposed in few of our categories here. Library, admin citations, sewer drainage and then only CPI based fees in some of the fee schedules related to several of the permits that are handled through our planning and building department. I am going to highlight now the areas where we are proposing some changes and in some increases that do require council action. If it works, I'm going to go through these. We also have staff from the various departments that can hopefully assist for any questions that the council or the public may have on this. The two things I'll highlight on the police services and again this is in the attachment three they're proposing to modify an existing fee related to false alarm response. If you can see in the strikeout, currently there's a fee set, I believe it's $140 for, for the third or more responses. So after you get to three and after three it's $140 per response. And this is proposing to be just a kind of a graduated fee schedule. So there would be a fee charged with the first and second response less than the current fee and then $150 for the third and then adding I think $50. So basically there's an incentive to not wait till you have the third or fourth, fourth false alarm response before being cited. And then the other one that we're calling out here and this is to basically be consistent with changes in state law where there's, there's now an increase in the maximum amount that can be collected under dui, collision restitutions, driving under the influence. And so that's, this is an increase that's consistent with, with new state law. Another area in the police services. This is just an example of some of the cleanup we're removing from the fee schedule fees that are no longer assessed, some of which are for instance the massage establishments. These are now covered in our building and safety section of the fee schedule through the planning department no longer under the police. Also based on change in state law, I believe, since the pandemic, we're no longer authorized, if you will, to issue permits for several categories of street vendors. And the last one, I think is the taxi permits, which is now run through the county in terms of the permitting. So the police department's no longer in the business. So this again just an example of a cleanup in that category. One of the significant recommendations of FOIA this evening is related to fire services fee and specifically the charges for ambulance transport. And here you have the advanced life support kind of bundle base rate and then the component rates. Just speaking briefly about this, there's two factors that are driving this recommendation, and it's largely based on both the cost of providing the service, but also an analysis of other jurisdictions that provide transport. And the recommendation is to essentially increase the fees to go from a 55% cost recovery level to roughly 75% cost recovery level, which is essentially what the neighboring jurisdictions are charging. We did cover this again, briefly, as was mentioned earlier in the finance subcommittee. And I'll just say the fire staff is here to assist. But these fees are by and large paid by the insurers of the patients that avail themselves of the transport. When you have individuals that may not have adequate insurance or lack insurance, these are not charged to the patient. So it's really a mechanism to maximize the cost recovery of our services from the insurance providers that paid the bill. In the planning area, there's again some cleanup. But one change that we are calling out is essentially codifying in the master fee schedule a series of fees related to the streamlined housing development applications. This was an ordinance that I believe the council adopt last April. The city's actually been charging this fees, you know, based on equivalent fees that are already on the books relative to the same level of effort and time that's taken. But this essentially adds the fee and codifies it in the master fee schedule. So these fees have been charged, but we're now reflecting them as discrete separate fees within the fee schedule. Main one I'll point out, for public works fees, they're adding to the fee schedule, a category for work associated with special events set up. Traffic control has always been a little bit of a challenge between all the various departments. The proposal is to essentially charge actual cost associated with this for most special events. And so we're also calling out that we are looking at how this fee would then be applied, potentially with some discounts or fee waivers for city sponsored events. So there's a Distinction between folks that seek to um, close streets for these events and some of the events that the city, um, has an interest in continuing to sponsor. So this at least sets the. The basis for it at at full cost recovery. The last section of the um proposals really have to do with the recreation fees. And so again, these are in attachment four of your staff report. Recreation staff is constantly looking at their fees and their fee structures, looking to sort of hit that sweet spot between maximizing cost recovery but still making the programs accessible to all the residents and comparing our rates to other or agencies in the area. In general, the recommendation is to increase the recreation fees by 5% with a couple of exceptions that are listed here. The fall Kerr Cultural center and aquatic fees are recommended to have a slightly higher increase. And they've really identified areas where again, the CPI level adjustment does not keep up with our costs in relation to maintaining targets. And I think the next slide really summarizes. There's a number of fees that are, you know, kind of where there's a deposit that is placed. There's no change in the deposit fees. 5% increase for facility rentals and park and field FEES and again 15% increase for use of the fall Kirk Cultural center fees as well as for the aquatics program. Council's also aware that I believe we're two years into a pilot program for a fall and winter aquatics. And the recommendation is to kind of transition from that year to year pilot to a standard offering. And I think because the rates were somewhat subsidized in the pilot program, the full cost recovery or the appropriate cost recovery target for that program is suggested. A 22% fee increase on the fall and winter aquatics. We also do note that per council previous policy, selected programs both at Pickleweed and at the Borough Community center offered at 50% discount from the. From the maximum rates. Just wrapping up here, the recommendations before you. The CPI adjustments basically take effect automatically. But the fees that we're bringing to you this Evening outside of CPI adjustment, we're proposing to be effective January 1st, so start of the calendar year going forward, with the exception of the winterfall aquatics program fees that would essentially be effective October 1st so that they can be implemented for this upcoming period. And then lastly, I will note that most of the recommendations that are before you were contemplated as we were putting the budget together because we figured that we would need to adjust the fees. Overall there's about $23 million I said in charges for services. The bulk of the recommendations in this report generate about 3/4 of a million Dollars in additional revenue across all funds, which has already been factored into the budget. The one exception is the emergency medical services fees and the ambulance transport that the fire department's been working on. And if approved on an annualized basis, that's about a $400,000 increase, which is significant in relation to both the budget for the fire department, but also the interplay between our general fund support and the paramedic tax. So this fee, I think, admittedly will reduce the pressure going forward in terms of the need to address the level of increase in a future paramedic tax. So the department's really looking to maximize revenues where there's revenues to be collected. So again, the recommendation before you is to adopt the resolution authorizing the update in the master fee schedule. And exhibit A to that resolution provides the clean copy of what would be the fees if approved as recommended. With that, we're open. Any questions?",3705430,1
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","Thank you, Director. Vice Mayor Hill, questions start with you.",4676060,60
2024-09-16,qJfKTje1ujU,C,"Unknown (C)","Yes, I have one question, and it's really meant as a rhetorical question to re. Emphasize. Sorry, that was a joke.",4679779,6
2024-09-16,qJfKTje1ujU,B,"Unknown (B)",Sorry.,4687660,61
2024-09-16,qJfKTje1ujU,C,"Unknown (C)","To emphasize the. The fact that with the increase in ambulance fees, that any community member, whether they carry robust insurance, no insurance, and everything in between, that this really doesn't show up to them as additional costs that they might carry. This is really something that would go through an insurance process.",4687940,7
2024-09-16,qJfKTje1ujU,G,"Unknown (G)","That is correct. And I will again defer to our colleagues in the fire department, but that's exactly correct.",4711880,2
2024-09-16,qJfKTje1ujU,C,"Unknown (C)","Thank you.",4718850,8
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","Yeah, actually, I have an additional. Usually I wait, but my question was right on yours. So you had said going to increase to 75%. And being that it is primarily insurance based, how come we wouldn't go to 100%?",4719490,62
2024-09-16,qJfKTje1ujU,G,"Unknown (G)","I think the. The main answer is kind of comparison with. With other agencies. So I think we do, as, you know, aspire to a very high level of service, and this fee increase kind of reflects that. I will tell you, it is very hard to, um, in particularly the area of, um, emergency medical services, to, um, set the rates at. At full cost recovery. Um, we also do recognize the fact that we assess the paramedic tax, which funds, I believe, 27% of the cost of emergency medical services. So there's a kind of interplay there.",4739490,3
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","That's helpful. Thank you.",4785230,63
2024-09-16,qJfKTje1ujU,D,"Unknown (D)","Council member Kurtz, right along the same line of questioning around the ambulance transport increase in the fee, Is there any distinction for assisted living facilities fees and lift assist? Or is the lift assist under the treat no transport? Is that a different fee structure? Sorry, I did it again.",4786590,38
2024-09-16,qJfKTje1ujU,E,"Unknown (E)","Welcome, Thomas.",4813650,8
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","Thank You, I know you've been working on this.",4814570,64
2024-09-16,qJfKTje1ujU,D,"Unknown (D)","This has been something I've been asking about.",4817010,39
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","Mayor Kate, members of the council, good evening. My name is Thomas Wong. I'm a senior management analyst at our fire department. To answer the assisted living. There are no, there aren't any special fees right now for assisted living calls. So depending on the level of service that is required, it would be billed accordingly. Specifically for the lift assists. We currently don't have a fee for that. So nothing would be charged for lift assist. A treat, no transport would have a cost associated with that. But we would take vitals and other kind of medically necessary treatment. Even for a treat, no transport for a lift assist. If we're not checking any vitals or anything like that, there's actually no charging.",4819250,19
2024-09-16,qJfKTje1ujU,D,"Unknown (D)","For heard and so. Okay.",4859145,40
2024-09-16,qJfKTje1ujU,F,"Unknown (F)",Y.,4865920,20
2024-09-16,qJfKTje1ujU,D,"Unknown (D)","All right. So I, I guess that is a question in terms of how, you know, we've talked about this a little bit before when we reviewed the paramedic tax that the number of calls that we currently support, which I understand, but we're providing a, a level of service that we're not capturing for our department to go out and do. And I'm concerned that as if, I mean, right now they're able to support the level of calls that are needed. But if that changes and increases and we're going out and serving as a lift assist and we're not charging, and if there's a way we can look into doing something in that space or having those facilities if, especially if they're in a facility that it's provided, the facility is able to provide that. Because I know in a number of the facilities they call 911 because they're not. Their current staff are not able to provide that level of service.",4869280,41
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","Yeah, we agree with that statement. These facilities, for example, should have people there that can do non medical kind of assistance like a lift assistance. So we are exploring different models that we can use to try to A, reduce those calls and B, at least capture some revenue to offset the cost of sending our ALS units out there. It is something that impacts our service. Even if we have capacity to do it, it is taking resources away from another emergency. And so, yes, our stance is that those facilities should be able to provide that level of care to their patients, patients who they are charging. But at the same time, for residents who need a lift assist in like a single family dwelling situation, we are happy and ready to support those individuals.",4927449,21
2024-09-16,qJfKTje1ujU,D,"Unknown (D)","And all those calls for lift assist, it could be something else in addition to a lift assist but for to say it's just a basic lift assist, is it always the fire department that would receive that, that, that call or could it also go to the police department?",4980970,42
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","No, those calls are always, always sent to the fire department.",4997210,22
2024-09-16,qJfKTje1ujU,D,"Unknown (D)","And so we send out both a paramedic and a truck.",5000570,43
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","Sure. Council Roman Fire chief. Yes, we usually do send a three person engine company is what we send for the lift assist. So one of the things that we need to separate from is that for transport fees and for any kind of EMS charges is we actually have to perform something, some kind of assessment on, on a true lift assist, we're not doing a medical assessment. We might ask the question, are you injured? No, I'm not. Okay. What can we help you with? Oh, I just need help back in bed. And those are the things that we can do like that. Now offset some of those costs through a tax might be a better option rather than fees for service because once again, we can't charge for that unless there's a medical necessity. And that's the important concept on that. If there's medical necessity, then we can charge the insurance. Otherwise there's no possible way for us to do that. So we're not actually charging for the service, we're charging for the actual medical treatment that we're doing. So that's where the difference should be, both of them. So, but we will go back and we are having a lot of conversations on what makes sense. One thing I do believe as the fire chief, that we do have a fundamental responsibility to our community. However, we don't have responsibility, I believe, to provide services that are commercial or a private company that's profiting from this is using our services, our backs, municipalities backs for the service that they're trying to provide. And that's with an absolute. And we have to really kind of figure that out where that proper balance is. And I think probably through the tax. If we look at that, that and define what the actual tax and how that looks on there, I think that's more appropriate rather than in this case here.",5005050,23
2024-09-16,qJfKTje1ujU,D,"Unknown (D)","Yeah, absolutely. Okay. Understand. Appreciate the consideration around that. Thank you.",5099640,44
2024-09-16,qJfKTje1ujU,B,"Unknown (B)","Thank you.",5105840,65
2024-09-16,qJfKTje1ujU,H,"Unknown (H)","Mayor Gate.",5106800,11
2024-09-16,qJfKTje1ujU,F,"Unknown (F)","There were a few other questions and I think Director Nazio was able to answer most of them. But did you want me to speak to those previous questions?",5107480,24
2024-09-16,qJfKTje1ujU,B,"Unknown (B)",Sure.,5114600,66
